𪟏 (U+2A7CF)	wrong!	剩 (U+5269)
𠣼 (U+208FC)	wrong!	匏 (U+530F)
𠤃 (U+20903)	wrong!	匏 (U+530F)
𡍗 (U+21357)	wrong!	匘 (U+5318)
𡥣 (U+21963)	wrong!	卓 (U+5353)
𡴟 (U+21D1F)	wrong!	南 (U+5357)
𫧤 (U+2B9E4)	wrong!	博 (U+535A)
𫑗 (U+2B457)	wrong!	卯 (U+536F)
𫑙 (U+2B459)	wrong!	卵 (U+5375)
𨜮 (U+2872E)	wrong!	卿 (U+537F)
𭆤 (U+2D1A4)	wrong!	參 (U+53C3)
𠭓 (U+20B53)	wrong!	叔 (U+53D4)
𭆬 (U+2D1AC)	wrong!	叚 (U+53DA)
𡔮 (U+2152E)	wrong!	嗀 (U+55C0)
𣪎 (U+23A8E)	wrong!	嗀 (U+55C0)
𣪛 (U+23A9B)	wrong!	嗀 (U+55C0)
𠶭 (U+20DAD)	wrong!	嘍 (U+560D)
𭒕 (U+2D495)	wrong!	嘙 (U+5619)
𡅞 (U+2115E)	wrong!	嚂 (U+5682)
嚺 (U+56BA)	wrong!	嚃 (U+5683)
𠷍 (U+20DCD)	wrong!	嚃 (U+5683)
𭎀 (U+2D380)	wrong!	均 (U+5747)
𭎤 (U+2D3A4)	wrong!	垣 (U+57A3)
𠙜 (U+2065C)	wrong!	執 (U+57F7)
𡌙 (U+21319)	wrong!	堆 (U+5806)
𪤫 (U+2A92B)	wrong!	堫 (U+582B)
𡍿 (U+2137F)	wrong!	堰 (U+5830)
𭏍 (U+2D3CD)	wrong!	場 (U+5834)
𣹽 (U+23E7D)	wrong!	塣 (U+5863)
𡓙 (U+214D9)	wrong!	墣 (U+58A3)
𡒼 (U+214BC)	wrong!	墼 (U+58BC)
𡐍 (U+2140D)	wrong!	壑 (U+58D1)
𡺻 (U+21EBB)	wrong!	壑 (U+58D1)
聓 (U+8053)	wrong!	壻 (U+58FB)
𠀼 (U+2003C)	wrong!	夏 (U+590F)
𭐥 (U+2D425)	wrong!	夏 (U+590F)
𪝂 (U+2A742)	wrong!	夜 (U+591C)
𦴋 (U+26D0B)	wrong!	夢 (U+5922)
𡖷 (U+215B7)	wrong!	夤 (U+5924)
𥘾 (U+2563E)	wrong!	奈 (U+5948)
𭑋 (U+2D44B)	wrong!	奘 (U+5958)
𡚒 (U+21692)	wrong!	奮 (U+596E)
𭑣 (U+2D463)	wrong!	奮 (U+596E)
𪥲 (U+2A972)	wrong!	妖 (U+5996)
𤇖 (U+241D6)	wrong!	娟 (U+5A1F)
𡡶 (U+21876)	wrong!	婉 (U+5A49)
𡠇 (U+21807)	wrong!	婹 (U+5A79)
𡢇 (U+21887)	wrong!	婹 (U+5A79)
𡢣 (U+218A3)	wrong!	嬴 (U+5B34)
𡥏 (U+2194F)	wrong!	孛 (U+5B5B)
𡥐 (U+21950)	wrong!	孛 (U+5B5B)
𫹬 (U+2BE6C)	wrong!	尔 (U+5C14)
㒬 (U+34AC)	wrong!	尪 (U+5C2A)
𡱪 (U+21C6A)	wrong!	屐 (U+5C50)
𡲅 (U+21C85)	wrong!	屐 (U+5C50)
𡲷 (U+21CB7)	wrong!	屟 (U+5C5F)
𤞍 (U+2478D)	wrong!	峱 (U+5CF1)
𣦐 (U+23990)	wrong!	崗 (U+5D17)
𪌨 (U+2A328)	wrong!	崚 (U+5D1A)
𡷌 (U+21DCC)	wrong!	崩 (U+5D29)
𢀅 (U+22005)	wrong!	巤 (U+5DE4)
𭘆 (U+2D606)	wrong!	巫 (U+5DEB)
𭘍 (U+2D60D)	wrong!	巸 (U+5DF8)
𢁤 (U+22064)	wrong!	帉 (U+5E09)
𦭬 (U+26B6C)	wrong!	帶 (U+5E36)
幤 (U+5E64)	wrong!	幣 (U+5E63)
𢆙 (U+22199)	wrong!	并 (U+5E76)
龫 (U+9FAB)	wrong!	幹 (U+5E79)
𤸿 (U+24E3F)	wrong!	度 (U+5EA6)
𪠓 (U+2A813)	wrong!	廣 (U+5EE3)
𢌜 (U+2231C)	wrong!	廷 (U+5EF7)
𭤩 (U+2D929)	wrong!	弘 (U+5F18)
𢏈 (U+223C8)	wrong!	弫 (U+5F2B)
𫉂 (U+2B242)	wrong!	彙 (U+5F59)
𠨙 (U+20A19)	wrong!	御 (U+5FA1)
𢔫 (U+2252B)	wrong!	御 (U+5FA1)
𪫗 (U+2AAD7)	wrong!	微 (U+5FAE)
𢓽 (U+224FD)	wrong!	徯 (U+5FAF)
𡽪 (U+21F6A)	wrong!	徽 (U+5FBD)
𪫕 (U+2AAD5)	wrong!	徽 (U+5FBD)
𠃼 (U+200FC)	wrong!	思 (U+601D)
𡴓 (U+21D13)	wrong!	思 (U+601D)
𢍄 (U+22344)	wrong!	思 (U+601D)
𢗶 (U+225F6)	wrong!	恆 (U+6046)
𢝿 (U+2277F)	wrong!	惱 (U+60F1)
𧗭 (U+275ED)	wrong!	愆 (U+6106)
𢢢 (U+228A2)	wrong!	愨 (U+6128)
𢜄 (U+22704)	wrong!	慇 (U+6147)
𧟷 (U+277F7)	wrong!	慧 (U+6167)
𭝷 (U+2D777)	wrong!	憭 (U+61AD)
𢟿 (U+227FF)	wrong!	懁 (U+61C1)
𢡟 (U+2285F)	wrong!	懋 (U+61CB)
𢧛 (U+229DB)	wrong!	戟 (U+621F)
𭠍 (U+2D80D)	wrong!	才 (U+624D)
𢬵 (U+22B35)	wrong!	拌 (U+62CC)
𢭓 (U+22B53)	wrong!	拶 (U+62F6)
𭡈 (U+2D848)	wrong!	捷 (U+6377)
𭡸 (U+2D878)	wrong!	捷 (U+6377)
𫽩 (U+2BF69)	wrong!	捺 (U+637A)
𢰌 (U+22C0C)	wrong!	掆 (U+6386)
𢭒 (U+22B52)	wrong!	搔 (U+6414)
摿 (U+647F)	wrong!	搖 (U+6416)
𢮽 (U+22BBD)	wrong!	搬 (U+642C)
𢰑 (U+22C11)	wrong!	摐 (U+6450)
𢳢 (U+22CE2)	wrong!	攬 (U+652C)
𠇉 (U+201C9)	wrong!	攸 (U+6538)
𭣚 (U+2D8DA)	wrong!	散 (U+6563)
𢼪 (U+22F2A)	wrong!	敦 (U+6566)
𢿋 (U+22FCB)	wrong!	整 (U+6574)
𨼤 (U+28F24)	wrong!	敶 (U+6576)
𥼅 (U+25F05)	wrong!	斄 (U+6584)
𭤘 (U+2D918)	wrong!	斉 (U+6589)
𣅂 (U+23142)	wrong!	旦 (U+65E6)
峕 (U+5CD5)	wrong!	旹 (U+65F9)
𣆾 (U+231BE)	wrong!	昏 (U+660F)
𣆜 (U+2319C)	wrong!	昧 (U+6627)
𭘩 (U+2D629)	wrong!	暢 (U+66A2)
𬑤 (U+2C464)	wrong!	暮 (U+66AE)
𨗴 (U+285F4)	wrong!	暹 (U+66B9)
𣇈 (U+231C8)	wrong!	曉 (U+66C9)
𬚷 (U+2C6B7)	wrong!	朕 (U+6715)
𣍶 (U+23376)	wrong!	朡 (U+6721)
𬂓 (U+2C093)	wrong!	朦 (U+6726)
𥝞 (U+2575E)	wrong!	杉 (U+6749)
𣏱 (U+233F1)	wrong!	杔 (U+6754)
栁 (U+6801)	wrong!	柳 (U+67F3)
桞 (U+685E)	wrong!	柳 (U+67F3)
𣓠 (U+234E0)	wrong!	柳 (U+67F3)
𬂪 (U+2C0AA)	wrong!	柳 (U+67F3)
𦮵 (U+26BB5)	wrong!	栗 (U+6817)
𪝉 (U+2A749)	wrong!	條 (U+689D)
𣗥 (U+235E5)	wrong!	棘 (U+68D8)
𭫍 (U+2DACD)	wrong!	椵 (U+6935)
𣕩 (U+23569)	wrong!	椻 (U+693B)
𭪶 (U+2DAB6)	wrong!	榎 (U+698E)
𣗦 (U+235E6)	wrong!	榜 (U+699C)
𬄀 (U+2C100)	wrong!	樊 (U+6A0A)
𣞧 (U+237A7)	wrong!	樣 (U+6A23)
𬄿 (U+2C13F)	wrong!	欉 (U+6B09)
𬅆 (U+2C146)	wrong!	欉 (U+6B09)
㰓 (U+3C13)	wrong!	欖 (U+6B16)
𣣔 (U+238D4)	wrong!	欲 (U+6B32)
𣤂 (U+23902)	wrong!	款 (U+6B3E)
𣫇 (U+23AC7)	wrong!	款 (U+6B3E)
𭤃 (U+2D903)	wrong!	歌 (U+6B4C)
𠪾 (U+20ABE)	wrong!	歷 (U+6B77)
𢟍 (U+227CD)	wrong!	歷 (U+6B77)
𤾤 (U+24FA4)	wrong!	歸 (U+6B78)
𣧇 (U+239C7)	wrong!	死 (U+6B7B)
𭯡 (U+2DBE1)	wrong!	氂 (U+6C02)
𣵏 (U+23D4F)	wrong!	津 (U+6D25)
𣶵 (U+23DB5)	wrong!	涉 (U+6D89)
𪶗 (U+2AD97)	wrong!	涬 (U+6DAC)
滛 (U+6EDB)	wrong!	淫 (U+6DEB)
𢝾 (U+2277E)	wrong!	淫 (U+6DEB)
𣴈 (U+23D08)	wrong!	淵 (U+6DF5)
𤁊 (U+2404A)	wrong!	渙 (U+6E19)
𣸯 (U+23E2F)	wrong!	游 (U+6E38)
凖 (U+51D6)	wrong!	準 (U+6E96)
㳰 (U+3CF0)	wrong!	溝 (U+6E9D)
𪷙 (U+2ADD9)	wrong!	滏 (U+6ECF)
𣵥 (U+23D65)	wrong!	滔 (U+6ED4)
𣼀 (U+23F00)	wrong!	滮 (U+6EEE)
𫞜 (U+2B79C)	wrong!	滿 (U+6EFF)
𭱎 (U+2DC4E)	wrong!	滿 (U+6EFF)
𭱽 (U+2DC7D)	wrong!	滿 (U+6EFF)
𭲞 (U+2DC9E)	wrong!	滿 (U+6EFF)
𣼘 (U+23F18)	wrong!	漀 (U+6F00)
𣾡 (U+23FA1)	wrong!	漏 (U+6F0F)
𭲋 (U+2DC8B)	wrong!	澈 (U+6F88)
𣼦 (U+23F26)	wrong!	澤 (U+6FA4)
澚 (U+6F9A)	wrong!	澳 (U+6FB3)
𬉩 (U+2C269)	wrong!	瀛 (U+701B)
𬉫 (U+2C26B)	wrong!	瀛 (U+701B)
𤃉 (U+240C9)	wrong!	瀝 (U+701D)
𪷞 (U+2ADDE)	wrong!	灆 (U+7046)
𤈖 (U+24216)	wrong!	炰 (U+70B0)
𤈃 (U+24203)	wrong!	炳 (U+70B3)
𤎾 (U+243BE)	wrong!	烈 (U+70C8)
炿 (U+70BF)	wrong!	烐 (U+70D0)
𤇺 (U+241FA)	wrong!	烽 (U+70FD)
𤋋 (U+242CB)	wrong!	焠 (U+7120)
𤇐 (U+241D0)	wrong!	煕 (U+7155)
𭝨 (U+2D768)	wrong!	煕 (U+7155)
𭣦 (U+2D8E6)	wrong!	煞 (U+715E)
𤒹 (U+244B9)	wrong!	熚 (U+719A)
𤌂 (U+24302)	wrong!	熽 (U+71BD)
𤌛 (U+2431B)	wrong!	熽 (U+71BD)
𪺄 (U+2AE84)	wrong!	爝 (U+721D)
𪺆 (U+2AE86)	wrong!	爝 (U+721D)
𣌦 (U+23326)	wrong!	爭 (U+722D)
𤔡 (U+24521)	wrong!	爲 (U+7232)
𫨀 (U+2BA00)	wrong!	爵 (U+7235)
𤙢 (U+24662)	wrong!	牂 (U+7242)
㹈 (U+3E48)	wrong!	犛 (U+729B)
𭷯 (U+2DDEF)	wrong!	犛 (U+729B)
𤜓 (U+24713)	wrong!	犣 (U+72A3)
𤠣 (U+24823)	wrong!	猴 (U+7334)
㻄 (U+3EC4)	wrong!	珤 (U+73E4)
𤨺 (U+24A3A)	wrong!	琛 (U+741B)
𤨰 (U+24A30)	wrong!	琬 (U+742C)
𬎈 (U+2C388)	wrong!	琬 (U+742C)
𤧂 (U+249C2)	wrong!	琴 (U+7434)
𣗜 (U+235DC)	wrong!	琹 (U+7439)
𤧆 (U+249C6)	wrong!	琹 (U+7439)
𭹕 (U+2DE55)	wrong!	瑁 (U+7441)
𢜈 (U+22708)	wrong!	瑟 (U+745F)
𭹽 (U+2DE7D)	wrong!	璙 (U+7499)
𭺇 (U+2DE87)	wrong!	瓈 (U+74C8)
𠇊 (U+201CA)	wrong!	瓜 (U+74DC)
𥢝 (U+2589D)	wrong!	瓢 (U+74E2)
𬓘 (U+2C4D8)	wrong!	瓢 (U+74E2)
𠖵 (U+205B5)	wrong!	瓨 (U+74E8)
𤭇 (U+24B47)	wrong!	瓵 (U+74F5)
𪼺 (U+2AF3A)	wrong!	甂 (U+7502)
𤱚 (U+24C5A)	wrong!	留 (U+7559)
𤳙 (U+24CD9)	wrong!	畹 (U+7579)
𡀉 (U+21009)	wrong!	疊 (U+758A)
𤵲 (U+24D72)	wrong!	疢 (U+75A2)
𤶋 (U+24D8B)	wrong!	疱 (U+75B1)
𢋐 (U+222D0)	wrong!	瘠 (U+7620)
㿂 (U+3FC2)	wrong!	癥 (U+7665)
𤾽 (U+24FBD)	wrong!	皭 (U+76AD)
𬑟 (U+2C45F)	wrong!	睺 (U+777A)
𭾹 (U+2DFB9)	wrong!	瞀 (U+7780)
𦟂 (U+267C2)	wrong!	瞇 (U+7787)
𥒛 (U+2549B)	wrong!	砥 (U+7825)
𥕩 (U+25569)	wrong!	礎 (U+790E)
𮁃 (U+2E043)	wrong!	礥 (U+7925)
𫋵 (U+2B2F5)	wrong!	神 (U+795E)
𥘐 (U+25610)	wrong!	祟 (U+795F)
𢈄 (U+22204)	wrong!	祧 (U+7967)
𣐦 (U+23426)	wrong!	祭 (U+796D)
䘘 (U+4618)	wrong!	禦 (U+79A6)
𮖻 (U+2E5BB)	wrong!	禱 (U+79B1)
𠨈 (U+20A08)	wrong!	禼 (U+79BC)
𥞓 (U+25793)	wrong!	秪 (U+79EA)
𥟋 (U+257CB)	wrong!	稱 (U+7A31)
𬓴 (U+2C4F4)	wrong!	稱 (U+7A31)
𥧈 (U+259C8)	wrong!	窵 (U+7AB5)
𥦻 (U+259BB)	wrong!	竄 (U+7AC4)
𫝰 (U+2B770)	wrong!	竈 (U+7AC8)
𫞺 (U+2B7BA)	wrong!	竊 (U+7ACA)
𥯽 (U+25BFD)	wrong!	笴 (U+7B34)
笻 (U+7B3B)	wrong!	筇 (U+7B47)
䇿 (U+41FF)	wrong!	策 (U+7B56)
笇 (U+7B07)	wrong!	筭 (U+7B6D)
𥬷 (U+25B37)	wrong!	筭 (U+7B6D)
𥴎 (U+25D0E)	wrong!	篆 (U+7BC6)
𥰑 (U+25C11)	wrong!	篦 (U+7BE6)
𥴿 (U+25D3F)	wrong!	簷 (U+7C37)
𥶕 (U+25D95)	wrong!	簷 (U+7C37)
籕 (U+7C55)	wrong!	籀 (U+7C40)
𥸏 (U+25E0F)	wrong!	籝 (U+7C5D)
𥵋 (U+25D4B)	wrong!	籥 (U+7C65)
𬖊 (U+2C58A)	wrong!	籯 (U+7C6F)
𮇩 (U+2E1E9)	wrong!	糉 (U+7CC9)
𦃦 (U+260E6)	wrong!	索 (U+7D22)
𦃡 (U+260E1)	wrong!	絛 (U+7D5B)
𫃭 (U+2B0ED)	wrong!	綏 (U+7D8F)
繌 (U+7E4C)	wrong!	緵 (U+7DF5)
𦁯 (U+2606F)	wrong!	縐 (U+7E10)
𫃧 (U+2B0E7)	wrong!	繩 (U+7E69)
𦂟 (U+2609F)	wrong!	繴 (U+7E74)
𭓛 (U+2D4DB)	wrong!	纔 (U+7E94)
𣥙 (U+23959)	wrong!	罔 (U+7F54)
𦊀 (U+26280)	wrong!	罔 (U+7F54)
𦊨 (U+262A8)	wrong!	罝 (U+7F5D)
𦌨 (U+26328)	wrong!	罻 (U+7F7B)
𦎊 (U+2638A)	wrong!	羦 (U+7FA6)
𮊫 (U+2E2AB)	wrong!	義 (U+7FA9)
𦢗 (U+26897)	wrong!	羸 (U+7FB8)
𦑒 (U+26452)	wrong!	翔 (U+7FD4)
𨌺 (U+2833A)	wrong!	翰 (U+7FF0)
𫰗 (U+2BC17)	wrong!	耍 (U+800D)
𦔘 (U+26518)	wrong!	耨 (U+8028)
𦕅 (U+26545)	wrong!	聊 (U+804A)
𬥁 (U+2C941)	wrong!	聚 (U+805A)
𦖟 (U+2659F)	wrong!	聦 (U+8066)
𭥫 (U+2D96B)	wrong!	胃 (U+80C3)
𭦃 (U+2D983)	wrong!	脊 (U+810A)
腗 (U+8157)	wrong!	脾 (U+813E)
𦜠 (U+26720)	wrong!	脾 (U+813E)
𦝶 (U+26776)	wrong!	腦 (U+8166)
𠭃 (U+20B43)	wrong!	臤 (U+81E4)
𦥀 (U+26940)	wrong!	致 (U+81F4)
𮍬 (U+2E36C)	wrong!	與 (U+8207)
𮍭 (U+2E36D)	wrong!	與 (U+8207)
𦲋 (U+26C8B)	wrong!	舜 (U+821C)
𮎱 (U+2E3B1)	wrong!	苽 (U+82FD)
𮎷 (U+2E3B7)	wrong!	茫 (U+832B)
𮏇 (U+2E3C7)	wrong!	荒 (U+8352)
𦾊 (U+26F8A)	wrong!	萼 (U+843C)
𦶫 (U+26DAB)	wrong!	葉 (U+8449)
𮏣 (U+2E3E3)	wrong!	蓑 (U+84D1)
𦹙 (U+26E59)	wrong!	蔧 (U+8527)
𦴎 (U+26D0E)	wrong!	蔻 (U+853B)
𫊌 (U+2B28C)	wrong!	薑 (U+8591)
𬞏 (U+2C78F)	wrong!	薑 (U+8591)
𫉶 (U+2B276)	wrong!	藍 (U+85CD)
𧃜 (U+270DC)	wrong!	藑 (U+85D1)
𦢘 (U+26898)	wrong!	藤 (U+85E4)
𬟄 (U+2C7C4)	wrong!	蘋 (U+860B)
𥤫 (U+2592B)	wrong!	虐 (U+8650)
𠩳 (U+20A73)	wrong!	虒 (U+8652)
𧇧 (U+271E7)	wrong!	虢 (U+8662)
𮓾 (U+2E4FE)	wrong!	蛩 (U+86E9)
𫋊 (U+2B2CA)	wrong!	融 (U+878D)
𬠪 (U+2C82A)	wrong!	蟶 (U+87F6)
𮕋 (U+2E54B)	wrong!	蠅 (U+8805)
𧘾 (U+2763E)	wrong!	袳 (U+88B3)
𧛅 (U+276C5)	wrong!	袳 (U+88B3)
𥚓 (U+25693)	wrong!	袴 (U+88B4)
𥣌 (U+258CC)	wrong!	補 (U+88DC)
𭡉 (U+2D849)	wrong!	裝 (U+88DD)
𭡟 (U+2D85F)	wrong!	裝 (U+88DD)
𧠨 (U+27828)	wrong!	覓 (U+8993)
𧡔 (U+27854)	wrong!	覯 (U+89AF)
𮗜 (U+2E5DC)	wrong!	覺 (U+89BA)
𮗮 (U+2E5EE)	wrong!	解 (U+89E3)
𧣥 (U+278E5)	wrong!	觥 (U+89E5)
𧦋 (U+2798B)	wrong!	詠 (U+8A60)
𢨞 (U+22A1E)	wrong!	識 (U+8B58)
𦇥 (U+261E5)	wrong!	變 (U+8B8A)
𭤛 (U+2D91B)	wrong!	變 (U+8B8A)
㒮 (U+34AE)	wrong!	豗 (U+8C57)
𢄮 (U+2212E)	wrong!	豫 (U+8C6B)
𧵫 (U+27D6B)	wrong!	貽 (U+8CBD)
𫎣 (U+2B3A3)	wrong!	贏 (U+8D0F)
𨅵 (U+28175)	wrong!	蹋 (U+8E4B)
𨂶 (U+280B6)	wrong!	蹏 (U+8E4F)
𨂛 (U+2809B)	wrong!	躂 (U+8E82)
𨈔 (U+28214)	wrong!	躭 (U+8EAD)
𨈴 (U+28234)	wrong!	躳 (U+8EB3)
𨋭 (U+282ED)	wrong!	軳 (U+8EF3)
𠒽 (U+204BD)	wrong!	輝 (U+8F1D)
𨍘 (U+28358)	wrong!	轉 (U+8F49)
𨐒 (U+28412)	wrong!	辞 (U+8F9E)
𨒎 (U+2848E)	wrong!	遄 (U+9044)
𨔚 (U+2851A)	wrong!	遙 (U+9059)
𨓠 (U+284E0)	wrong!	遞 (U+905E)
𨕑 (U+28551)	wrong!	遞 (U+905E)
𨕃 (U+28543)	wrong!	遣 (U+9063)
𨚄 (U+28684)	wrong!	邸 (U+90B8)
𨜉 (U+28709)	wrong!	鄒 (U+9112)
𫑣 (U+2B463)	wrong!	鄙 (U+9119)
𪌛 (U+2A31B)	wrong!	鄰 (U+9130)
䣳 (U+48F3)	wrong!	酮 (U+916E)
𨣠 (U+288E0)	wrong!	醳 (U+91B3)
釻 (U+91FB)	wrong!	釚 (U+91DA)
𨥡 (U+28961)	wrong!	鈂 (U+9202)
𨦟 (U+2899F)	wrong!	鋒 (U+92D2)
𮢢 (U+2E8A2)	wrong!	鋒 (U+92D2)
𨫘 (U+28AD8)	wrong!	鍔 (U+9354)
𨨇 (U+28A07)	wrong!	鎭 (U+93AD)
𫓂 (U+2B4C2)	wrong!	鑰 (U+9470)
𨩡 (U+28A61)	wrong!	鑼 (U+947C)
𬬜 (U+2CB1C)	wrong!	鑿 (U+947F)
𨴧 (U+28D27)	wrong!	閦 (U+95A6)
𨴳 (U+28D33)	wrong!	閦 (U+95A6)
𨵻 (U+28D7B)	wrong!	閻 (U+95BB)
𨺗 (U+28E97)	wrong!	陡 (U+9661)
䧙 (U+49D9)	wrong!	陵 (U+9675)
𨺶 (U+28EB6)	wrong!	陵 (U+9675)
𨺻 (U+28EBB)	wrong!	陷 (U+9677)
𨻛 (U+28EDB)	wrong!	隔 (U+9694)
𬯍 (U+2CBCD)	wrong!	隙 (U+9699)
𨼺 (U+28F3A)	wrong!	隣 (U+96A3)
𪠐 (U+2A810)	wrong!	雁 (U+96C1)
𨿄 (U+28FC4)	wrong!	雍 (U+96CD)
𨾫 (U+28FAB)	wrong!	離 (U+96E2)
𩁮 (U+2906E)	wrong!	難 (U+96E3)
𩂬 (U+290AC)	wrong!	電 (U+96FB)
𩆝 (U+2919D)	wrong!	靂 (U+9742)
𤤃 (U+24903)	wrong!	非 (U+975E)
𦫥 (U+26AE5)	wrong!	靤 (U+9764)
𮧗 (U+2E9D7)	wrong!	鞏 (U+978F)
𩋹 (U+292F9)	wrong!	鞕 (U+9795)
𫫌 (U+2BACC)	wrong!	韶 (U+97F6)
𭦨 (U+2D9A8)	wrong!	韶 (U+97F6)
𩓗 (U+294D7)	wrong!	頍 (U+980D)
𩑠 (U+29460)	wrong!	頙 (U+9819)
𩠞 (U+2981E)	wrong!	頤 (U+9824)
䫍 (U+4ACD)	wrong!	頫 (U+982B)
𩓲 (U+294F2)	wrong!	顏 (U+984F)
𩚐 (U+29690)	wrong!	飢 (U+98E2)
𩚑 (U+29691)	wrong!	飢 (U+98E2)
𩚺 (U+296BA)	wrong!	飻 (U+98FB)
𩜨 (U+29728)	wrong!	餐 (U+9910)
𮣝 (U+2E8DD)	wrong!	餻 (U+993B)
𩟌 (U+297CC)	wrong!	饡 (U+9961)
𫘅 (U+2B605)	wrong!	馭 (U+99AD)
𩤀 (U+29900)	wrong!	駈 (U+99C8)
𩢞 (U+2989E)	wrong!	駠 (U+99E0)
𩤬 (U+2992C)	wrong!	騙 (U+9A19)
𩨦 (U+29A26)	wrong!	骱 (U+9AB1)
𩬃 (U+29B03)	wrong!	髮 (U+9AEE)
𩬇 (U+29B07)	wrong!	髮 (U+9AEE)
𩬊 (U+29B0A)	wrong!	髮 (U+9AEE)
𩬕 (U+29B15)	wrong!	髮 (U+9AEE)
𩮒 (U+29B92)	wrong!	鬘 (U+9B18)
𩰺 (U+29C3A)	wrong!	鬷 (U+9B37)
𩰼 (U+29C3C)	wrong!	鬷 (U+9B37)
𩰽 (U+29C3D)	wrong!	鬷 (U+9B37)
𩺜 (U+29E9C)	wrong!	鰡 (U+9C21)
𩻲 (U+29EF2)	wrong!	鰥 (U+9C25)
𪋷 (U+2A2F7)	wrong!	麟 (U+9E9F)
𮚴 (U+2E6B4)	wrong!	麩 (U+9EA9)
𪋽 (U+2A2FD)	wrong!	麪 (U+9EAA)
麫 (U+9EAB)	wrong!	麵 (U+9EB5)
𥟦 (U+257E6)	wrong!	黎 (U+9ECE)
𢜧 (U+22727)	wrong!	黑 (U+9ED1)
𪒨 (U+2A4A8)	wrong!	黧 (U+9EE7)
𣀴 (U+23034)	wrong!	鼈 (U+9F08)
𪛆 (U+2A6C6)	wrong!	鼈 (U+9F08)
𫠝 (U+2B81D)	wrong!	鼈 (U+9F08)
𡄞 (U+2111E)	wrong!	鼉 (U+9F09)
𠅾 (U+2017E)	wrong!	鼋 (U+9F0B)
𣂨 (U+230A8)	wrong!	鼎 (U+9F0E)
𣂰 (U+230B0)	wrong!	鼎 (U+9F0E)
齀 (U+9F40)	wrong!	鼿 (U+9F3F)
㡣 (U+3863)	wrong!	龍 (U+9F8D)
𢀀 (U+22000)	wrong!	龍 (U+9F8D)
𢅛 (U+2215B)	wrong!	龍 (U+9F8D)
𠇃 (U+201C3)	wrong!	𠆪 (U+201AA)
𠑡 (U+20461)	wrong!	𠐩 (U+20429)
㒨 (U+34A8)	wrong!	𠑗 (U+20457)
𠒹 (U+204B9)	wrong!	𠒧 (U+204A7)
𠚞 (U+2069E)	wrong!	𠚘 (U+20698)
𤔼 (U+2453C)	wrong!	𠚘 (U+20698)
